entry_date,exit_date,entry_price,exit_price,pnl,return_pct
2022-09-01 04:00:00,2022-10-04 04:00:00,139.37,131.67,-5524.861878453051,-0.05524861878453051
2024-06-10 04:00:00,2024-07-09 04:00:00,121.79,131.38,7874.209705230305,0.07874209705230305
2024-07-24 04:00:00,2024-08-13 04:00:00,114.25,116.14,1654.2669584245082,0.016542669584245082
2025-04-04 04:00:00,2025-04-09 04:00:00,94.31,114.33,21227.86554978263,0.21227865549782626
