entry_date,exit_date,entry_price,exit_price,pnl,return_pct
2022-09-23 04:00:00,2022-10-18 04:00:00,367.95,371.13,864.2478597635567,0.008642478597635566
2023-10-27 04:00:00,2023-11-02 04:00:00,410.68,430.76,4889.451641180477,0.04889451641180477
2025-03-11 04:00:00,2025-03-24 04:00:00,555.92,574.08,3266.657072960153,0.03266657072960153
2025-04-04 04:00:00,2025-04-24 04:00:00,505.28,546.69,8195.455984800523,0.08195455984800523
